series_id        	year	period	       value	footnote_codes
PRS84006043      	2013	Q01	     101.533	
PRS84006043      	2013	Q02	     101.692	
PRS84006043      	2013	Q03	     102.732	
PRS84006043      	2013	Q04	     103.816	
PRS84006043      	2013	Q05	     102.443	
PRS84006043      	2014	Q01	     103.303	
PRS84006043      	2014	Q02	     105.076	
PRS84006043      	2014	Q03	     106.725	
PRS84006043      	2014	Q04	     107.460	
PRS84006043      	2014	Q05	     105.641	
PRS84006043      	2015	Q01	     108.728	
PRS84006043      	2015	Q02	     109.613	
PRS84006043      	2015	Q03	     110.008	
PRS84006043      	2015	Q04	     110.117	
PRS84006043      	2015	Q05	     109.616	
PRS84006043      	2016	Q01	     110.819	
PRS84006043      	2016	Q02	     111.162	
PRS84006043      	2016	Q03	     111.859	
PRS84006043      	2016	Q04	     112.754	
PRS84006043      	2016	Q05	     111.649	
PRS84006043      	2017	Q01	     113.448	
PRS84006043      	2017	Q02	     113.992	
PRS84006043      	2017	Q03	     115.013	
PRS84006043      	2017	Q04	     116.317	
PRS84006043      	2017	Q05	     114.692	
PRS84006043      	2018	Q01	     117.600	
PRS84006043      	2018	Q02	     118.481	
PRS84006043      	2018	Q03	     119.149	
PRS84006043      	2018	Q04	     119.579	
PRS84006043      	2018	Q05	     118.702	
PRS84006043      	2019	Q01	     120.644	
PRS84006043      	2019	Q02	     121.033	
PRS84006043      	2019	Q03	     121.899	
PRS84006043      	2019	Q04	     122.744	
PRS84006043      	2019	Q05	     121.580	
PRS84006043      	2020	Q01	     120.844	
PRS84006043      	2020	Q02	     107.740	
PRS84006043      	2020	Q03	     118.068	
PRS84006043      	2020	Q04	     119.645	R
PRS84006043      	2020	Q05	     116.574	R
PRS84006051      	1995	Q01	         5.9	
PRS84006051      	1995	Q02	         4.5	
PRS84006051      	1995	Q03	         5.0	
PRS84006051      	1995	Q04	         4.3	
PRS84006051      	1995	Q05	         4.9	
PRS84006051      	1996	Q01	         4.9	
PRS84006051      	1996	Q02	         6.7	
PRS84006051      	1996	Q03	         6.5	
PRS84006051      	1996	Q04	         7.1	
PRS84006051      	1996	Q05	         6.3	
PRS84006051      	1997	Q01	         7.0	
PRS84006051      	1997	Q02	         6.6	
PRS84006051      	1997	Q03	         7.2	
PRS84006051      	1997	Q04	         6.5	
PRS84006051      	1997	Q05	         6.8	
PRS84006051      	1998	Q01	         6.4	
PRS84006051      	1998	Q02	         5.4	
PRS84006051      	1998	Q03	         5.2	
PRS84006051      	1998	Q04	         6.1	
PRS84006051      	1998	Q05	         5.8	
PRS84006051      	1999	Q01	         6.3	
PRS84006051      	1999	Q02	         6.2	
PRS84006051      	1999	Q03	         6.2	
PRS84006051      	1999	Q04	         6.6	
PRS84006051      	1999	Q05	         6.3	
PRS84006051      	2000	Q01	         6.0	
PRS84006051      	2000	Q02	         7.9	
PRS84006051      	2000	Q03	         6.6	
PRS84006051      	2000	Q04	         5.2	
PRS84006051      	2000	Q05	         6.4	
PRS84006051      	2001	Q01	         4.3	
PRS84006051      	2001	Q02	         2.7	
PRS84006051      	2001	Q03	         1.6	
PRS84006051      	2001	Q04	         0.9	
PRS84006051      	2001	Q05	         2.4	
PRS84006051      	2002	Q01	         2.0	
PRS84006051      	2002	Q02	         1.7	
PRS84006051      	2002	Q03	         3.1	
PRS84006051      	2002	Q04	         3.2	
PRS84006051      	2002	Q05	         2.5	
PRS84006051      	2003	Q01	         3.0	
PRS84006051      	2003	Q02	         3.4	
PRS84006051      	2003	Q03	         5.3	
PRS84006051      	2003	Q04	         6.6	
PRS84006051      	2003	Q05	         4.6	
PRS84006051      	2004	Q01	         7.1	
PRS84006051      	2004	Q02	         7.5	
PRS84006051      	2004	Q03	         6.4	
PRS84006051      	2004	Q04	         6.6	
PRS84006051      	2004	Q05	         6.9	
PRS84006051      	2005	Q01	         7.4	
PRS84006051      	2005	Q02	         6.9	
PRS84006051      	2005	Q03	         7.3	
PRS84006051      	2005	Q04	         6.8	
PRS84006051      	2005	Q05	         7.1	
PRS84006051      	2006	Q01	         7.0	
PRS84006051      	2006	Q02	         6.9	
PRS84006051      	2006	Q03	         5.6	
PRS84006051      	2006	Q04	         5.3	
PRS84006051      	2006	Q05	         6.2	
PRS84006051      	2007	Q01	         4.3	
PRS84006051      	2007	Q02	         4.7	
PRS84006051      	2007	Q03	         5.0	
PRS84006051      	2007	Q04	         4.6	
PRS84006051      	2007	Q05	         4.6	
PRS84006051      	2008	Q01	         2.4	
PRS84006051      	2008	Q02	         2.0	
PRS84006051      	2008	Q03	         0.8	
PRS84006051      	2008	Q04	        -3.0	
PRS84006051      	2008	Q05	         0.5	
PRS84006051      	2009	Q01	        -3.7	
PRS84006051      	2009	Q02	        -5.3	
PRS84006051      	2009	Q03	        -4.7	
PRS84006051      	2009	Q04	        -0.1	
PRS84006051      	2009	Q05	        -3.5	
PRS84006051      	2010	Q01	         2.3	
PRS84006051      	2010	Q02	         4.7	
PRS84006051      	2010	Q03	         5.5	
PRS84006051      	2010	Q04	         5.2	
PRS84006051      	2010	Q05	         4.4	
PRS84006051      	2011	Q01	         4.4	
PRS84006051      	2011	Q02	         4.5	
PRS84006051      	2011	Q03	         3.8	
PRS84006051      	2011	Q04	         4.3	
PRS84006051      	2011	Q05	         4.2	
PRS84006051      	2012	Q01	         5.7	
PRS84006051      	2012	Q02	         5.1	
PRS84006051      	2012	Q03	         5.1	
PRS84006051      	2012	Q04	         3.9	
PRS84006051      	2012	Q05	         5.0	
PRS84006051      	2013	Q01	         3.8	
PRS84006051      	2013	Q02	         3.1	
PRS84006051      	2013	Q03	         3.9	
PRS84006051      	2013	Q04	         4.9	
PRS84006051      	2013	Q05	         3.9	
PRS84006051      	2014	Q01	         3.3	
PRS84006051      	2014	Q02	         5.3	
PRS84006051      	2014	Q03	         5.8	
PRS84006051      	2014	Q04	         4.9	
PRS84006051      	2014	Q05	         4.8	
PRS84006051      	2015	Q01	         5.8	
PRS84006051      	2015	Q02	         4.8	
PRS84006051      	2015	Q03	         3.5	
PRS84006051      	2015	Q04	         2.8	
PRS84006051      	2015	Q05	         4.2	
PRS84006051      	2016	Q01	         2.4	
PRS84006051      	2016	Q02	         2.1	
PRS84006051      	2016	Q03	         2.4	
PRS84006051      	2016	Q04	         3.7	
PRS84006051      	2016	Q05	         2.7	
PRS84006051      	2017	Q01	         4.4	
PRS84006051      	2017	Q02	         4.1	
PRS84006051      	2017	Q03	         4.5	
PRS84006051      	2017	Q04	         5.1	
PRS84006051      	2017	Q05	         4.5	
PRS84006051      	2018	Q01	         5.6	
PRS84006051      	2018	Q02	         6.5	
PRS84006051      	2018	Q03	         6.0	
PRS84006051      	2018	Q04	         4.9	
PRS84006051      	2018	Q05	         5.8	
PRS84006051      	2019	Q01	         4.3	
PRS84006051      	2019	Q02	         3.7	
PRS84006051      	2019	Q03	         3.8	
PRS84006051      	2019	Q04	         4.1	
PRS84006051      	2019	Q05	         4.0	
PRS84006051      	2020	Q01	         1.7	
PRS84006051      	2020	Q02	       -11.3	
PRS84006051      	2020	Q03	        -2.6	
PRS84006051      	2020	Q04	        -1.8	R
PRS84006051      	2020	Q05	        -3.5	
PRS84006052      	1995	Q01	         3.1	
PRS84006052      	1995	Q02	         2.8	
PRS84006052      	1995	Q03	         6.2	
PRS84006052      	1995	Q04	         4.9	
PRS84006052      	1995	Q05	         4.9	
PRS84006052      	1996	Q01	         5.5	
PRS84006052      	1996	Q02	        10.3	
PRS84006052      	1996	Q03	         5.3	
PRS84006052      	1996	Q04	         7.2	
PRS84006052      	1996	Q05	         6.3	
PRS84006052      	1997	Q01	         5.2	
PRS84006052      	1997	Q02	         8.6	
PRS84006052      	1997	Q03	         7.6	
PRS84006052      	1997	Q04	         4.6	
PRS84006052      	1997	Q05	         6.8	
PRS84006052      	1998	Q01	         4.8	
PRS84006052      	1998	Q02	         4.4	
PRS84006052      	1998	Q03	         7.2	
PRS84006052      	1998	Q04	         8.3	
PRS84006052      	1998	Q05	         5.8	
PRS84006052      	1999	Q01	         5.5	
PRS84006052      	1999	Q02	         3.8	
PRS84006052      	1999	Q03	         7.3	
PRS84006052      	1999	Q04	         9.9	
PRS84006052      	1999	Q05	         6.3	
PRS84006052      	2000	Q01	         3.3	
PRS84006052      	2000	Q02	        11.4	
PRS84006052      	2000	Q03	         2.0	
PRS84006052      	2000	Q04	         4.3	
PRS84006052      	2000	Q05	         6.4	
PRS84006052      	2001	Q01	        -0.1	
PRS84006052      	2001	Q02	         4.5	
PRS84006052      	2001	Q03	        -2.0	
PRS84006052      	2001	Q04	         1.3	
PRS84006052      	2001	Q05	         2.4	
PRS84006052      	2002	Q01	         4.5	
PRS84006052      	2002	Q02	         3.3	
PRS84006052      	2002	Q03	         3.2	
PRS84006052      	2002	Q04	         2.0	
PRS84006052      	2002	Q05	         2.5	
PRS84006052      	2003	Q01	         3.5	
PRS84006052      	2003	Q02	         4.7	
PRS84006052      	2003	Q03	        11.1	
PRS84006052      	2003	Q04	         7.2	
PRS84006052      	2003	Q05	         4.6	
PRS84006052      	2004	Q01	         5.5	
PRS84006052      	2004	Q02	         6.5	
PRS84006052      	2004	Q03	         6.6	
PRS84006052      	2004	Q04	         8.1	
PRS84006052      	2004	Q05	         6.9	
PRS84006052      	2005	Q01	         8.5	
PRS84006052      	2005	Q02	         4.6	
PRS84006052      	2005	Q03	         8.1	
PRS84006052      	2005	Q04	         6.2	
PRS84006052      	2005	Q05	         7.1	
PRS84006052      	2006	Q01	         9.2	
PRS84006052      	2006	Q02	         4.0	
PRS84006052      	2006	Q03	         3.0	
PRS84006052      	2006	Q04	         5.1	
PRS84006052      	2006	Q05	         6.2	
PRS84006052      	2007	Q01	         5.0	
PRS84006052      	2007	Q02	         5.6	
PRS84006052      	2007	Q03	         4.2	
PRS84006052      	2007	Q04	         3.4	
PRS84006052      	2007	Q05	         4.6	
PRS84006052      	2008	Q01	        -3.2	
PRS84006052      	2008	Q02	         3.9	
PRS84006052      	2008	Q03	        -0.7	
PRS84006052      	2008	Q04	       -11.2	
PRS84006052      	2008	Q05	         0.5	
PRS84006052      	2009	Q01	        -6.1	
PRS84006052      	2009	Q02	        -2.8	
PRS84006052      	2009	Q03	         1.9	
PRS84006052      	2009	Q04	         6.9	
PRS84006052      	2009	Q05	        -3.5	
PRS84006052      	2010	Q01	         3.5	
PRS84006052      	2010	Q02	         6.4	
PRS84006052      	2010	Q03	         5.3	
PRS84006052      	2010	Q04	         5.4	
PRS84006052      	2010	Q05	         4.4	
PRS84006052      	2011	Q01	         0.6	
PRS84006052      	2011	Q02	         6.5	
PRS84006052      	2011	Q03	         2.8	
PRS84006052      	2011	Q04	         7.2	
PRS84006052      	2011	Q05	         4.2	
PRS84006052      	2012	Q01	         6.5	
PRS84006052      	2012	Q02	         4.1	
PRS84006052      	2012	Q03	         2.8	
PRS84006052      	2012	Q04	         2.4	
PRS84006052      	2012	Q05	         5.0	
PRS84006052      	2013	Q01	         6.0	
PRS84006052      	2013	Q02	         1.4	
PRS84006052      	2013	Q03	         6.0	
PRS84006052      	2013	Q04	         6.4	
PRS84006052      	2013	Q05	         3.9	
PRS84006052      	2014	Q01	        -0.4	
PRS84006052      	2014	Q02	         9.6	
PRS84006052      	2014	Q03	         7.8	
PRS84006052      	2014	Q04	         2.7	
PRS84006052      	2014	Q05	         4.8	
PRS84006052      	2015	Q01	         3.4	
PRS84006052      	2015	Q02	         5.4	
PRS84006052      	2015	Q03	         2.5	
PRS84006052      	2015	Q04	        -0.1	
PRS84006052      	2015	Q05	         4.2	
PRS84006052      	2016	Q01	         1.8	
PRS84006052      	2016	Q02	         4.4	
PRS84006052      	2016	Q03	         3.7	
PRS84006052      	2016	Q04	         5.0	
PRS84006052      	2016	Q05	         2.7	
PRS84006052      	2017	Q01	         4.5	
PRS84006052      	2017	Q02	         3.0	
PRS84006052      	2017	Q03	         5.6	
PRS84006052      	2017	Q04	         7.3	
PRS84006052      	2017	Q05	         4.5	
PRS84006052      	2018	Q01	         6.6	
PRS84006052      	2018	Q02	         6.7	
PRS84006052      	2018	Q03	         3.4	
PRS84006052      	2018	Q04	         2.9	
PRS84006052      	2018	Q05	         5.8	
PRS84006052      	2019	Q01	         4.0	
PRS84006052      	2019	Q02	         4.3	
PRS84006052      	2019	Q03	         4.0	
PRS84006052      	2019	Q04	         4.1	
PRS84006052      	2019	Q05	         4.0	
PRS84006052      	2020	Q01	        -5.3	
PRS84006052      	2020	Q02	       -39.5	
PRS84006052      	2020	Q03	        50.8	
PRS84006052      	2020	Q04	         7.5	R
PRS84006052      	2020	Q05	        -3.5	
PRS84006053      	1995	Q01	      46.792	
PRS84006053      	1995	Q02	      47.119	
PRS84006053      	1995	Q03	      47.838	
PRS84006053      	1995	Q04	      48.417	
PRS84006053      	1995	Q05	      47.541	
PRS84006053      	1996	Q01	      49.069	
PRS84006053      	1996	Q02	      50.283	
PRS84006053      	1996	Q03	      50.939	
PRS84006053      	1996	Q04	      51.835	
PRS84006053      	1996	Q05	      50.532	
PRS84006053      	1997	Q01	      52.501	
PRS84006053      	1997	Q02	      53.591	
PRS84006053      	1997	Q03	      54.584	
PRS84006053      	1997	Q04	      55.207	
PRS84006053      	1997	Q05	      53.971	
PRS84006053      	1998	Q01	      55.862	
PRS84006053      	1998	Q02	      56.462	
PRS84006053      	1998	Q03	      57.446	
PRS84006053      	1998	Q04	      58.599	
PRS84006053      	1998	Q05	      57.092	
PRS84006053      	1999	Q01	      59.394	
PRS84006053      	1999	Q02	      59.957	
PRS84006053      	1999	Q03	      61.016	
PRS84006053      	1999	Q04	      62.469	
PRS84006053      	1999	Q05	      60.709	
PRS84006053      	2000	Q01	      62.982	
PRS84006053      	2000	Q02	      64.710	
PRS84006053      	2000	Q03	      65.038	
PRS84006053      	2000	Q04	      65.725	
PRS84006053      	2000	Q05	      64.614	
PRS84006053      	2001	Q01	      65.714	
PRS84006053      	2001	Q02	      66.434	
PRS84006053      	2001	Q03	      66.097	
PRS84006053      	2001	Q04	      66.312	
PRS84006053      	2001	Q05	      66.139	
PRS84006053      	2002	Q01	      67.039	
PRS84006053      	2002	Q02	      67.581	
PRS84006053      	2002	Q03	      68.120	
PRS84006053      	2002	Q04	      68.459	
PRS84006053      	2002	Q05	      67.799	
PRS84006053      	2003	Q01	      69.052	
PRS84006053      	2003	Q02	      69.857	
PRS84006053      	2003	Q03	      71.714	
PRS84006053      	2003	Q04	      72.979	
PRS84006053      	2003	Q05	      70.900	
PRS84006053      	2004	Q01	      73.954	
PRS84006053      	2004	Q02	      75.123	
PRS84006053      	2004	Q03	      76.328	
PRS84006053      	2004	Q04	      77.826	
PRS84006053      	2004	Q05	      75.808	
PRS84006053      	2005	Q01	      79.422	
PRS84006053      	2005	Q02	      80.325	
PRS84006053      	2005	Q03	      81.911	
PRS84006053      	2005	Q04	      83.145	
PRS84006053      	2005	Q05	      81.201	
PRS84006053      	2006	Q01	      85.004	
PRS84006053      	2006	Q02	      85.837	
PRS84006053      	2006	Q03	      86.466	
PRS84006053      	2006	Q04	      87.549	
PRS84006053      	2006	Q05	      86.214	
PRS84006053      	2007	Q01	      88.627	
PRS84006053      	2007	Q02	      89.843	
PRS84006053      	2007	Q03	      90.781	
PRS84006053      	2007	Q04	      91.538	
PRS84006053      	2007	Q05	      90.197	
PRS84006053      	2008	Q01	      90.798	
PRS84006053      	2008	Q02	      91.660	
PRS84006053      	2008	Q03	      91.496	
PRS84006053      	2008	Q04	      88.813	
PRS84006053      	2008	Q05	      90.692	
PRS84006053      	2009	Q01	      87.425	
PRS84006053      	2009	Q02	      86.811	
PRS84006053      	2009	Q03	      87.215	
PRS84006053      	2009	Q04	      88.683	
PRS84006053      	2009	Q05	      87.534	
PRS84006053      	2010	Q01	      89.443	
PRS84006053      	2010	Q02	      90.848	
PRS84006053      	2010	Q03	      92.033	
PRS84006053      	2010	Q04	      93.252	
PRS84006053      	2010	Q05	      91.394	
PRS84006053      	2011	Q01	      93.403	
PRS84006053      	2011	Q02	      94.894	
PRS84006053      	2011	Q03	      95.554	
PRS84006053      	2011	Q04	      97.229	
PRS84006053      	2011	Q05	      95.270	
PRS84006053      	2012	Q01	      98.762	
PRS84006053      	2012	Q02	      99.761	
PRS84006053      	2012	Q03	     100.441	
PRS84006053      	2012	Q04	     101.036	
PRS84006053      	2012	Q05	     100.000	
PRS84006053      	2013	Q01	     102.524	
PRS84006053      	2013	Q02	     102.872	
PRS84006053      	2013	Q03	     104.379	
PRS84006053      	2013	Q04	     106.010	
PRS84006053      	2013	Q05	     103.946	
PRS84006053      	2014	Q01	     105.894	
PRS84006053      	2014	Q02	     108.344	
PRS84006053      	2014	Q03	     110.408	
PRS84006053      	2014	Q04	     111.157	
PRS84006053      	2014	Q05	     108.951	
PRS84006053      	2015	Q01	     112.087	
PRS84006053      	2015	Q02	     113.581	
PRS84006053      	2015	Q03	     114.280	
PRS84006053      	2015	Q04	     114.262	
PRS84006053      	2015	Q05	     113.552	
PRS84006053      	2016	Q01	     114.776	
PRS84006053      	2016	Q02	     116.007	
PRS84006053      	2016	Q03	     117.070	
PRS84006053      	2016	Q04	     118.515	
PRS84006053      	2016	Q05	     116.592	
PRS84006053      	2017	Q01	     119.834	
PRS84006053      	2017	Q02	     120.710	
PRS84006053      	2017	Q03	     122.369	
PRS84006053      	2017	Q04	     124.536	
PRS84006053      	2017	Q05	     121.862	
PRS84006053      	2018	Q01	     126.538	
PRS84006053      	2018	Q02	     128.610	
PRS84006053      	2018	Q03	     129.705	
PRS84006053      	2018	Q04	     130.640	
PRS84006053      	2018	Q05	     128.873	
PRS84006053      	2019	Q01	     131.929	
PRS84006053      	2019	Q02	     133.322	
PRS84006053      	2019	Q03	     134.633	
PRS84006053      	2019	Q04	     135.983	
PRS84006053      	2019	Q05	     133.967	
PRS84006053      	2020	Q01	     134.142	
PRS84006053      	2020	Q02	     118.285	
PRS84006053      	2020	Q03	     131.087	
PRS84006053      	2020	Q04	     133.494	R
PRS84006053      	2020	Q05	     129.252	R
PRS84006061      	1995	Q01	         5.9	
PRS84006061      	1995	Q02	         4.2	
PRS84006061      	1995	Q03	         4.7	
PRS84006061      	1995	Q04	         4.6	
PRS84006061      	1995	Q05	         4.8	
PRS84006061      	1996	Q01	         4.7	
PRS84006061      	1996	Q02	         5.9	
PRS84006061      	1996	Q03	         6.0	
PRS84006061      	1996	Q04	         6.6	
PRS84006061      	1996	Q05	         5.8	
PRS84006061      	1997	Q01	         7.3	
PRS84006061      	1997	Q02	         6.9	
PRS84006061      	1997	Q03	         6.9	
PRS84006061      	1997	Q04	         7.5	
PRS84006061      	1997	Q05	         7.2	
PRS84006061      	1998	Q01	         7.8	
PRS84006061      	1998	Q02	         8.3	
PRS84006061      	1998	Q03	         8.3	
PRS84006061      	1998	Q04	         7.7	
PRS84006061      	1998	Q05	         8.0	
PRS84006061      	1999	Q01	         7.1	
PRS84006061      	1999	Q02	         6.3	
PRS84006061      	1999	Q03	         6.1	
PRS84006061      	1999	Q04	         6.7	
PRS84006061      	1999	Q05	         6.5	
PRS84006061      	2000	Q01	         9.1	R
PRS84006061      	2000	Q02	         8.6	
PRS84006061      	2000	Q03	         9.1	R
PRS84006061      	2000	Q04	         6.8	
PRS84006061      	2000	Q05	         8.4	
PRS84006061      	2001	Q01	         5.0	R
PRS84006061      	2001	Q02	         3.9	R
PRS84006061      	2001	Q03	         0.8	
PRS84006061      	2001	Q04	         0.4	
PRS84006061      	2001	Q05	         2.5	
PRS84006061      	2002	Q01	        -2.2	
PRS84006061      	2002	Q02	        -0.6	R
PRS84006061      	2002	Q03	         0.6	
PRS84006061      	2002	Q04	         1.2	
PRS84006061      	2002	Q05	        -0.3	R
PRS84006061      	2003	Q01	         1.8	
PRS84006061      	2003	Q02	         2.1	
PRS84006061      	2003	Q03	         3.6	
PRS84006061      	2003	Q04	         5.1	
PRS84006061      	2003	Q05	         3.1	
PRS84006061      	2004	Q01	         5.3	
PRS84006061      	2004	Q02	         5.9	
PRS84006061      	2004	Q03	         6.8	R
PRS84006061      	2004	Q04	         5.8	
PRS84006061      	2004	Q05	         5.9	
PRS84006061      	2005	Q01	         6.4	
PRS84006061      	2005	Q02	         5.5	
PRS84006061      	2005	Q03	         4.6	
PRS84006061      	2005	Q04	         4.9	
PRS84006061      	2005	Q05	         5.3	
PRS84006061      	2006	Q01	         7.0	
PRS84006061      	2006	Q02	         6.2	R
PRS84006061      	2006	Q03	         5.3	
PRS84006061      	2006	Q04	         6.2	
PRS84006061      	2006	Q05	         6.2	R
PRS84006061      	2007	Q01	         5.7	
PRS84006061      	2007	Q02	         5.7	R
PRS84006061      	2007	Q03	         5.1	
PRS84006061      	2007	Q04	         3.9	R
PRS84006061      	2007	Q05	         5.1	
PRS84006061      	2008	Q01	         2.0	
PRS84006061      	2008	Q02	         1.1	R
PRS84006061      	2008	Q03	         0.9	
PRS84006061      	2008	Q04	        -1.4	
PRS84006061      	2008	Q05	         0.6	
PRS84006061      	2009	Q01	        -7.0	
PRS84006061      	2009	Q02	        -6.5	
PRS84006061      	2009	Q03	        -6.6	R
PRS84006061      	2009	Q04	        -4.9	
PRS84006061      	2009	Q05	        -6.2	R
PRS84006061      	2010	Q01	        -0.5	
PRS84006061      	2010	Q02	         1.3	
PRS84006061      	2010	Q03	         2.7	R
PRS84006061      	2010	Q04	         3.1	
PRS84006061      	2010	Q05	         1.7	
PRS84006061      	2011	Q01	         5.9	
PRS84006061      	2011	Q02	         4.1	R
PRS84006061      	2011	Q03	         4.2	
PRS84006061      	2011	Q04	         2.8	R
PRS84006061      	2011	Q05	         4.2	
PRS84006061      	2012	Q01	         4.0	
PRS84006061      	2012	Q02	         4.6	R
PRS84006061      	2012	Q03	         4.0	
PRS84006061      	2012	Q04	         7.8	
PRS84006061      	2012	Q05	         5.1	
PRS84006061      	2013	Q01	         3.4	
PRS84006061      	2013	Q02	         3.8	
PRS84006061      	2013	Q03	         3.6	R
PRS84006061      	2013	Q04	         1.4	
PRS84006061      	2013	Q05	         3.0	
PRS84006061      	2014	Q01	         4.9	
PRS84006061      	2014	Q02	         4.0	
PRS84006061      	2014	Q03	         5.0	R
PRS84006061      	2014	Q04	         6.3	
PRS84006061      	2014	Q05	         5.1	
PRS84006061      	2015	Q01	         5.3	
PRS84006061      	2015	Q02	         6.3	R
PRS84006061      	2015	Q03	         5.7	R
PRS84006061      	2015	Q04	         3.9	
PRS84006061      	2015	Q05	         5.3	
PRS84006061      	2016	Q01	         2.8	
PRS84006061      	2016	Q02	         2.2	R
PRS84006061      	2016	Q03	         2.2	R
PRS84006061      	2016	Q04	         3.0	R
PRS84006061      	2016	Q05	         2.6	
PRS84006061      	2017	Q01	         4.0	
PRS84006061      	2017	Q02	         4.7	R
PRS84006061      	2017	Q03	         5.4	
PRS84006061      	2017	Q04	         6.3	
PRS84006061      	2017	Q05	         5.1	
PRS84006061      	2018	Q01	         6.1	R
PRS84006061      	2018	Q02	         5.5	R
PRS84006061      	2018	Q03	         5.7	
PRS84006061      	2018	Q04	         4.1	
PRS84006061      	2018	Q05	         5.3	R
PRS84006061      	2019	Q01	         5.2	
PRS84006061      	2019	Q02	         4.6	
PRS84006061      	2019	Q03	         3.6	
PRS84006061      	2019	Q04	         4.2	R
PRS84006061      	2019	Q05	         4.4	
PRS84006061      	2020	Q01	         2.6	
PRS84006061      	2020	Q02	        -6.0	
PRS84006061      	2020	Q03	        -0.2	R
PRS84006061      	2020	Q04	         1.5	R
PRS84006061      	2020	Q05	        -0.5	R
PRS84006062      	1995	Q01	         4.7	
PRS84006062      	1995	Q02	         2.7	
PRS84006062      	1995	Q03	         6.6	
PRS84006062      	1995	Q04	         4.3	
PRS84006062      	1995	Q05	         4.8	
PRS84006062      	1996	Q01	         5.1	
PRS84006062      	1996	Q02	         7.6	
PRS84006062      	1996	Q03	         6.8	
PRS84006062      	1996	Q04	         6.9	
PRS84006062      	1996	Q05	         5.8	
PRS84006062      	1997	Q01	         8.1	
PRS84006062      	1997	Q02	         5.6	
PRS84006062      	1997	Q03	         6.9	
PRS84006062      	1997	Q04	         9.6	R
PRS84006062      	1997	Q05	         7.2	
PRS84006062      	1998	Q01	         9.2	
PRS84006062      	1998	Q02	         7.5	
PRS84006062      	1998	Q03	         6.8	
PRS84006062      	1998	Q04	         7.5	
PRS84006062      	1998	Q05	         8.0	
PRS84006062      	1999	Q01	         6.8	
PRS84006062      	1999	Q02	         4.0	
PRS84006062      	1999	Q03	         6.1	
PRS84006062      	1999	Q04	         9.8	
PRS84006062      	1999	Q05	         6.5	
PRS84006062      	2000	Q01	        17.0	R
PRS84006062      	2000	Q02	         2.2	R
PRS84006062      	2000	Q03	         8.0	R
PRS84006062      	2000	Q04	         0.6	R
PRS84006062      	2000	Q05	         8.4	
PRS84006062      	2001	Q01	         9.3	R
PRS84006062      	2001	Q02	        -2.0	R
PRS84006062      	2001	Q03	        -4.3	R
PRS84006062      	2001	Q04	        -0.7	R
PRS84006062      	2001	Q05	         2.5	
PRS84006062      	2002	Q01	        -1.7	R
PRS84006062      	2002	Q02	         4.4	R
PRS84006062      	2002	Q03	         0.6	R
PRS84006062      	2002	Q04	         1.7	R
PRS84006062      	2002	Q05	        -0.3	R
PRS84006062      	2003	Q01	         0.4	R
PRS84006062      	2003	Q02	         5.7	R
PRS84006062      	2003	Q03	         6.7	R
PRS84006062      	2003	Q04	         7.7	R
PRS84006062      	2003	Q05	         3.1	
PRS84006062      	2004	Q01	         1.1	R
PRS84006062      	2004	Q02	         8.3	R
PRS84006062      	2004	Q03	        10.0	R
PRS84006062      	2004	Q04	         3.9	R
PRS84006062      	2004	Q05	         5.9	
PRS84006062      	2005	Q01	         3.6	
PRS84006062      	2005	Q02	         4.7	R
PRS84006062      	2005	Q03	         6.3	R
PRS84006062      	2005	Q04	         4.9	R
PRS84006062      	2005	Q05	         5.3	
PRS84006062      	2006	Q01	        12.4	
PRS84006062      	2006	Q02	         1.5	R
PRS84006062      	2006	Q03	         2.7	R
PRS84006062      	2006	Q04	         8.4	R
PRS84006062      	2006	Q05	         6.2	R
PRS84006062      	2007	Q01	        10.5	R
PRS84006062      	2007	Q02	         1.6	
PRS84006062      	2007	Q03	         0.3	R
PRS84006062      	2007	Q04	         3.3	R
PRS84006062      	2007	Q05	         5.1	
PRS84006062      	2008	Q01	         2.7	R
PRS84006062      	2008	Q02	        -1.6	R
PRS84006062      	2008	Q03	        -0.8	R
PRS84006062      	2008	Q04	        -5.8	R
PRS84006062      	2008	Q05	         0.6	
PRS84006062      	2009	Q01	       -18.6	R
PRS84006062      	2009	Q02	         0.6	R
PRS84006062      	2009	Q03	        -1.5	R
PRS84006062      	2009	Q04	         1.4	R
PRS84006062      	2009	Q05	        -6.2	R
PRS84006062      	2010	Q01	        -2.5	R
PRS84006062      	2010	Q02	         8.0	
PRS84006062      	2010	Q03	         4.0	R
PRS84006062      	2010	Q04	         3.3	R
PRS84006062      	2010	Q05	         1.7	
PRS84006062      	2011	Q01	         8.2	R
PRS84006062      	2011	Q02	         0.8	R
PRS84006062      	2011	Q03	         4.4	
PRS84006062      	2011	Q04	        -2.1	R
PRS84006062      	2011	Q05	         4.2	
PRS84006062      	2012	Q01	        13.6	R
PRS84006062      	2012	Q02	         3.0	R
PRS84006062      	2012	Q03	         2.1	R
PRS84006062      	2012	Q04	        13.3	
PRS84006062      	2012	Q05	         5.1	
PRS84006062      	2013	Q01	        -4.0	R
PRS84006062      	2013	Q02	         4.5	R
PRS84006062      	2013	Q03	         1.3	R
PRS84006062      	2013	Q04	         4.0	R
PRS84006062      	2013	Q05	         3.0	
PRS84006062      	2014	Q01	        10.0	R
PRS84006062      	2014	Q02	         1.1	R
PRS84006062      	2014	Q03	         5.2	R
